customer_id,first_name,middle_name,last_name,email,phone,date_of_birth,gender,nationality,address,city,country,signup_date,active_flag
CUS0016358,Hiro,Angela,Tanaka,hiro.tanaka279@gmail.com,6897387887,2008-02-18,Female,Brazil,5305 Sunset Blvd,Reykjavik,Brazil,2025-10-31,True
CUS0016359,FRANK,,Hall,frankhall227@outlook.com,6645104247,2006-12-28,Male,Belgium,2981 Lake Dr,Doha,Belgium,2018-01-11,False
CUS0016360,Richard,,Wang,richard_wang615@outlook.com,3142029236,1978-10-10,Male,United States,9027 Sunset Blvd,Brussels,United States,2021-12-03,True
CUS0016361,  Rebecca  ,,Ivanov,rebecca.ivanov@yahoo.com,597-720-7377,2006-11-16,Female,Israel,569 Maple Dr,Brussels,Israel,2023-11-13,True
CUS0016362,Christine,,Muller,christinemuller145@gmail.com,958-967-0394,1991-12-16,Male,New Zealand,5522 Park Rd,Vienna,New Zealand,2015-10-04,True
CUS0016363,Raymond,,Gonzalez,raymondgonzalez@yahoo.com,+12598648866,1978-12-25,Female,Germany,8064 Elm St,Houston,Germany,2023-02-25,True
CUS0016364,  Maria  ,Heather,Park,mariapark@aol.com,118-904-1345,1981-06-28,Male,Australia,4958 Sunset Blvd,Atlanta,Australia,2015-12-28,True
CUS0016365,Anthony,,Kim,anthony_kim241@outlook.com,467-318-6019,1969-01-06,Male,Mexico,1825 Church St,Lagos,Mexico,2017-02-22,True
CUS0016366,Ahmed,Gregory,Sanchez,ahmedsanchez332@aol.com,(686) 140-3235,2001-02-03,Male,Canada,500 Highland Ave,Warsaw,Canada,2016-11-02,True
CUS0016367,Olga,Kimberly,PATEL,olga.patel72@gmail.com,2589287047,1977-11-20,Male,Taiwan,1193 Sunset Blvd,Cologne,Taiwan,2017-05-14,True
CUS0016368,anthony,,Garcia,anthony.garcia@gmail.com,+18804477224,1994-01-01,Female,Netherlands,7929 Church St,Hanoi,Netherlands,2019-08-11,False
CUS0016369,  Emma  ,,Kowalski,emma.kowalski881@outlook.com,9925979648,1984-07-14,Male,China,4514 Main St,Buenos Aires,China,2020-06-14,True
CUS0016370,Samantha,Sven,Wright,samantha_wright@yahoo.com,1157469225,1969-06-13,Female,Colombia,1376 1st Ave,Dhaka,Colombia,2024-10-21,True
CUS0016371,Fatima,Justin,Jones,fatima.jones515@yahoo.com,105-097-9990,1977-01-15,Female,Thailand,1095 Maple Dr,Colombo,Thailand,2019-03-26,True
CUS0016372,David,Janet,Santos,david_santos@mail.com,2217565587,2002-07-10,Male,United States,414 Lake Dr,Hanoi,United States,2022-03-03,True
CUS0016373,Betty,,wright,betty_wright717@aol.com,4618420911,1978-12-04,Female,Vietnam,5474 Main St,Shanghai,Vietnam,2023-09-03,True
CUS0016374,Yuki,,Singh,yukisingh@gmail.com,(922) 219-9243,1965-08-21,Male,Sweden,6326 Highland Ave,Auckland,Sweden,2019-09-29,True
CUS0016375,Robert,Diego,Schmidt,robertschmidt32@aol.com,991-186-0516,1972-10-02,Female,Denmark,8670 River Rd,Abu Dhabi,Denmark,2020-06-04,True
CUS0016376,Laura,,Williams,laurawilliams@outlook.com,+10407999413,1997-06-06,Male,United Kingdom,4218 1st Ave,Zurich,United Kingdom,2015-05-03,True
CUS0016377,Kimberly,,Walker,kimberly.walker26@gmail.com,(596) 490-1161,1972-06-13,Female,United States,2865 Lake Dr,San Diego,United States,2015-06-14,True
CUS0016378,Justin,Michael,FERNANDEZ,justin.fernandez@aol.com,(620) 030-0097,1961-10-06,Female,Turkey,5868 1st Ave,Auckland,Turkey,2024-08-31,True
CUS0016379,Jeffrey,,Hall,jeffrey.hall327@gmail.com,668-491-5695,2008-04-16,Male,Thailand,2872 2nd St,Athens,Thailand,2021-05-30,True
CUS0016380,Chen,,Baker,chen_baker26@aol.com,(316) 981-6801,1962-01-03,Male,Mexico,6383 Sunset Blvd,Edinburgh,Mexico,2016-04-22,True
CUS0016381,Elizabeth,,Pereira,elizabeth_pereira221@outlook.com,+16726313283,1974-06-20,Male,Japan,9475 Park Rd,Seattle,Japan,2025-11-13,True
CUS0016382,Jacob,,Young,jacob_young@yahoo.com,(274) 416-9717,1946-12-20,Female,Turkey,837 Elm St,Jakarta,Turkey,2024-12-13,True
CUS0016383, Gary,Linda,Torres,gary.torres@gmail.com,0763623436,1995-05-20,Male,Canada,6272 Sunset Blvd,Lagos,Canada,2020-03-06,False
CUS0016384,Kathleen,,Flores,kathleen_flores413@gmail.com,+13597456142,1971-11-04,Female,Canada,7411 1st Ave,Munich,Canada,2018-04-23,True
CUS0016385,Elizabeth,,Suzuki,elizabeth_suzuki@outlook.com,003-661-6388,1969-04-02,Female,India,5423 Elm St,Lisbon,India,2019-04-11,True
CUS0016386,Sharon,,Nelson,sharon_nelson728@gmail.com,(547) 848-4165,1959-07-13,Male,United States,8025 Lake Dr,Nice,United States,2021-11-15,True
CUS0016387,Fatima,Timothy,Patel,fatima.patel58@gmail.com,863-218-0534,1965-04-10,Other,Hungary,5219 Oak Ave,Hamburg,Hungary,2023-02-08,True
CUS0016388,Larry,,Park,larrypark279@aol.com,(605) 276-7330,2001-07-05,Female,United States,5502 2nd St,Bucharest,United States,2023-03-05,True
CUS0016389,Susan,Thomas,Thomas,susan_thomas265@outlook.com,+15650498446,2006-02-14,Female,Ireland,7193 1st Ave,Birmingham,Ireland,2025-12-13,True
CUS0016390,Gregory,Sofia,Robinson,gregoryrobinson298@yahoo.com,4470782785,1962-07-18,Female,Romania,8399 Highland Ave,Frankfurt,Romania,2024-10-28,False
CUS0016391,Noah,,Roberts,noah.roberts32@mail.com,738-471-8343,1988-04-04,Male,United States,8103 Highland Ave,Kuala Lumpur,United States,2022-12-03,True
CUS0016392,Dennis,,Chen,dennis_chen@aol.com,376-826-5592,1991-08-26,Female,Austria,882 Sunset Blvd,Milan,Austria,2015-02-04,False
CUS0016393,Barbara,,Thomas,barbara.thomas@gmail.com,1953490818,1965-04-12,Male,Denmark,7187 River Rd,Karachi,Denmark,2022-04-04,True
CUS0016394,Patricia,,Martinez,patricia.martinez659@mail.com,880-822-2309,1983-10-31,Male,United States,253 1st Ave,Portland,United States,2017-04-04,True
CUS0016395,Nancy,Melissa,  Scott  ,nancy_scott@gmail.com,(620) 349-4091,1950-09-05,Female,Canada,7518 Highland Ave,Hong Kong,Canada,2022-03-15,True
CUS0016396,  Michelle  ,Brandon,KING,michelle.king@outlook.com,+16138100786,1960-05-22,Male,United States of America,8958 Elm St,Boston,United States,2026-03-06,True
CUS0016397,Noah,Ivan,Sanchez,noahsanchez254@mail.com,410-379-9629,2007-07-20,Female,Germany,4539 Park Rd,Madrid,Germany,2019-05-21,True
CUS0016398,Stephanie,Noah,Choi,stephaniechoi647@aol.com,652-407-7323,2005-06-16,Female,India,6580 Sunset Blvd,Bucharest,India,2017-02-07,True
CUS0016399,Elena,,TAYLOR,elenataylor982@aol.com,+17140126683,1973-05-29,Male,Austria,6826 Lake Dr,Auckland,Austria,2024-03-18,True
CUS0016400,Barbara,Justin,Rossi,barbararossi@aol.com,+16139451385,1967-02-01,Male,United States,3708 2nd St,Birmingham,United States,2019-08-10,True
CUS0016401,Carolyn,,Yamamoto,carolyn.yamamoto777@yahoo.com,7566538172,1955-04-17,Male,United States,995 Oak Ave,Stockholm,United States,2024-05-03,True
CUS0016402,Alexander,Maria,Choi,alexanderchoi29@mail.com,4167039386,2008-03-28,Female,Morocco,297 Maple Dr,Rio de Janeiro,Morocco,2023-07-01,True
CUS0016403,Ana,,Tanaka,ana.tanaka566@mail.com,(547) 640-2851,1962-03-27,Female,Nigeria,5046 Maple Dr,Phoenix,Nigeria,2023-07-26,True
CUS0016404,GARY,,Hernandez,gary_hernandez687@aol.com,6614973997,1979-04-15,Female,Morocco,8008 2nd St,Sydney,Morocco,2021-07-22,True
CUS0016405,Larry,,Muller,larry.muller867@outlook.com,1752746144,1963-09-05,Male,Italy,3096 Church St,Ho Chi Minh City,Italy,2023-05-18,True
CUS0016406,James,Matthew,Nguyen,james.nguyen@aol.com,3353088905,1978-04-04,Female,Jordan,5386 Highland Ave,Edinburgh,Jordan,2017-03-17,True
CUS0016407,Fatima,,Diaz,fatimadiaz130@mail.com,0903575804,1976-08-30,Female,Philippines,1226 Maple Dr,Dublin,Philippines,2026-03-03,True
CUS0016408,pamela,Donald,Adams,pamelaadams@outlook.com,3498814984,1996-04-04,Female,Iceland,6113 Elm St,Helsinki,Iceland,2019-04-12,True
CUS0016409,Frank,Anna,Wilson,frankwilson128@outlook.com,668-989-9457,1958-12-11,Male,France,26 1st Ave,Stockholm,France,2026-03-05,True
CUS0016410,Kenneth,,Davis,kenneth_davis696@yahoo.com,182-844-3659,1983-05-01,Female,United States,8733 2nd St,Rio de Janeiro,United States,2022-12-30,True
CUS0016411,  Elizabeth  ,,Kumar,elizabethkumar@aol.com,902-372-5943,2006-02-18,Female,United States,8871 Lake Dr,Denver,United States,2025-06-13,True
CUS0016412,Debra,Daniel,Adams,debraadams467@aol.com,(782) 324-6314,1987-07-13,Male,United States,6529 Church St,Denver,United States,2020-10-08,True
CUS0016413,Debra,,Clark,debra.clark@aol.com,0439181177,1988-06-09,Male,Qatar,8188 Park Rd,Colombo,Qatar,2026-06-03,True
CUS0016414,nancy,,Walker,nancy_walker@aol.com,(579) 291-0090,1997-02-19,Male,Egypt,530 Main St,Dubai,Egypt,2018-09-17,True
CUS0016415,Jerry,,Dubois,jerry_dubois@yahoo.com,+11606873029,1979-08-14,Other,Turkey,4144 2nd St,Stockholm,Turkey,2017-03-18,True
CUS0016416,James,Wei,Smith,james.smith558@aol.com,+18122886437,1948-04-20,Female,Germany,7715 Sunset Blvd,Munich,Germany,2022-05-07,True
CUS0016417,Brandon,,Anderson,brandonanderson295@gmail.com,082-767-8480,1954-11-07,Female,Russia,6990 Highland Ave,Paris,Russia,2024-05-07,True
CUS0016418,David,,  Rodriguez  ,davidrodriguez@yahoo.com,+15147757956,2002-06-24,Male,Germany,9214 Sunset Blvd,Doha,Germany,2025-11-12,True
CUS0016419,Alexander,,Nelson,alexander.nelson138@mail.com,+18154846132,2005-01-18,Female,France,6620 Elm St,Seattle,France,2021-03-21,True
CUS0016420,Edward,,Flores,edward_flores@outlook.com,(820) 330-0702,1966-07-22,Male,Peru,7500 Park Rd,Orlando,Peru,2015-12-23,True
CUS0016421,Donna,,Dubois,donnadubois525@yahoo.com,576-409-7701,1948-04-13,Male,United States,6007 2nd St,London,United States,2022-03-08,True
CUS0016422, Rachel,,Rodriguez,rachel.rodriguez@yahoo.com,269-276-6542,1980-06-27,Female,Brazil,6694 Lake Dr,Sao Paulo,Brazil,2016-01-31,True
CUS0016423,Dennis,,Hill,dennishill791@aol.com,(308) 130-7217,1956-01-06,Female,Italy,7638 2nd St,Tunis,Italy,2020-10-11,True
CUS0016424,  Larry  ,Ana,YOUNG,larry_young@outlook.com,8742575080,1984-02-16,Female,us,9013 Main St,Denver,United States,2020-01-16,True
CUS0016425,Raymond,,Rossi,raymondrossi257@aol.com,888-493-5271,2001-02-16,Female,Singapore,4979 Park Rd,Los Angeles,Singapore,2018-09-01,True
CUS0016426,Mary,Mohammed,Diaz,mary.diaz624@gmail.com,037-143-9451,1983-03-30,Female,Philippines,6161 Main St,Mumbai,Philippines,2016-11-05,True
CUS0016427,Jerry,,Thomas,jerry.thomas200@outlook.com,1636749455,1965-01-17,Male,Canada,3910 River Rd,Mexico City,Canada,2025-01-15,False
CUS0016428,Stephen,Carol,Scott,stephen.scott489@aol.com,+19577252349,2002-05-11,Female,Portugal,4323 Main St,Chennai,Portugal,2024-09-22,True
CUS0016429,Charles,Ryan,Adams,charles_adams493@yahoo.com,903-608-1136,1998-12-30,Prefer not to say,Finland,8359 2nd St,Singapore,Finland,2022-12-17,True
CUS0016430,Laura,,rivera,laura_rivera145@mail.com,+10656309273,2002-12-10,Male,United States,2628 Elm St,Ho Chi Minh City,United States,2020-03-05,True
CUS0016431,Pamela,,  Moore  ,pamelamoore378@yahoo.com,9639822097,1956-05-13,Female,United Kingdom,7600 Sunset Blvd,Oslo,United Kingdom,2017-05-31,False
CUS0016432,Catherine,,King,catherine.king@outlook.com,7103672813,1963-04-20,Male,Kenya,7096 1st Ave,Dhaka,Kenya,2018-11-05,True
CUS0016433,Gary,,Ivanov,gary.ivanov@aol.com,266-228-4554,1994-04-28,Female,Sweden,1598 River Rd,Paris,Sweden,2025-03-19,False
CUS0016434,Donald,,Rodriguez,donald.rodriguez380@outlook.com,(535) 741-1581,1968-12-15,Prefer not to say,Thailand,4630 Park Rd,Moscow,Thailand,2017-09-06,True
CUS0016435,Donald,,Muller,donald_muller@gmail.com,551-674-2031,1963-10-24,Male,Australia,6119 1st Ave,Delhi,Australia,2022-09-01,True
CUS0016436,Gregory,Samuel,Costa,gregory_costa511@outlook.com,062-958-8624,1963-06-02,Male,Philippines,5370 2nd St,Amsterdam,Philippines,2015-11-22,True
CUS0016437,Yuki,,Pereira,yukipereira@mail.com,247-380-1178,1964-11-16,Male,United States,315 Main St,Karachi,United States,2016-11-10,False
CUS0016438,Pamela,,Ivanov,pamelaivanov944@outlook.com,751-150-5803,2002-01-15,Female,Peru,675 2nd St,Frankfurt,Peru,2015-07-13,True
CUS0016439,Catherine,Joshua,Lee,catherine_lee@gmail.com,+16575408413,1945-09-10,Male,Brazil,6553 River Rd,Bengaluru,Brazil,2019-03-30,True
CUS0016440,JUSTIN,,Scott,justinscott@mail.com,+12268867743,2007-01-16,Male,United States,86 Oak Ave,Phoenix,United States,2017-12-20,True
CUS0016441,Ryan,,Costa,ryan.costa435@aol.com,(328) 946-3991,1978-04-06,Male,Finland,8992 Lake Dr,Johannesburg,Finland,2024-10-22,True
CUS0016442,Timothy,,Thomas,timothy_thomas@mail.com,8035315907,1975-12-23,Female,Netherlands,5110 Sunset Blvd,Santiago,Netherlands,2026-05-05,True
CUS0016443,Ryan,Donna,Muller,ryan.muller263@outlook.com,7147199251,1999-09-03,Male,Austria,7422 Church St,Brussels,Austria,2024-07-25,True
CUS0016444,Mary,,Ivanov,maryivanov582@mail.com,189-612-9506,2005-06-02,Male,United States,7933 Lake Dr,Shanghai,United States,2015-12-27,True
CUS0016445,Helen,Noah,Miller,helenmiller717@aol.com,6264293294,2001-11-24,Female,China,5991 1st Ave,Shanghai,China,2016-02-07,False
CUS0016446,Daniel,Samuel,Clark,daniel.clark54@yahoo.com,(664) 445-1535,2002-05-30,Female,Israel,1460 Oak Ave,Cologne,Israel,2025-07-19,True
CUS0016447,Olga,,sanchez,olga.sanchez@gmail.com,0740768406,1977-09-22,Female,Saudi Arabia,9794 2nd St,Brussels,Saudi Arabia,2020-10-12,True
CUS0016448,Wei,William,Flores,wei.flores@mail.com,7144870312,1949-04-29,Male,Germany,1029 Sunset Blvd,Bangkok,Germany,2021-09-29,True
CUS0016449,Cynthia,,Muller,cynthia_muller@mail.com,(017) 342-5959,2006-11-07,Female,France,1956 Sunset Blvd,Manchester,France,2020-02-09,True
CUS0016450,justin,Mark,Lee,justin_lee@aol.com,(214) 852-2373,1950-07-03,Male,United Kingdom,1792 Elm St,Melbourne,United Kingdom,2023-08-08,True
CUS0016451,Robert,,Jones,robert_jones@mail.com,(064) 220-0183,1953-10-03,Prefer not to say,Portugal,8728 Highland Ave,San Francisco,Portugal,2024-02-18,True
CUS0016452, Helen,,King,helen_king@gmail.com,6417408307,2000-09-19,Female,India,1982 2nd St,Manchester,India,2020-01-01,True
CUS0016453,Chen,Dmitri,Santos,chen.santos@yahoo.com,(204) 071-6944,2004-07-26,Male,Israel,2336 1st Ave,Delhi,Israel,2021-11-12,True
CUS0016454,Amy,,Yamamoto,amy.yamamoto769@yahoo.com,978-219-6125,1953-03-29,Female,Bangladesh,9442 Lake Dr,Berlin,Bangladesh,2018-01-04,True
CUS0016455,Yuki,,King,yuki_king@gmail.com,(017) 249-0192,1972-01-07,Male,India,9340 Sunset Blvd,Las Vegas,India,2021-07-04,True
CUS0016456,Elizabeth,Jerry,White,elizabethwhite299@gmail.com,180-861-8016,2001-12-12,Female,Germany,5160 Park Rd,Atlanta,Germany,2019-03-23,True
CUS0016457,Elena,,Robinson,elena_robinson257@yahoo.com,2305904625,2003-10-23,Male,Brazil,3450 Elm St,Osaka,Brazil,2020-12-15,True
CUS0016458,Michelle,Timothy,Young,michelleyoung@outlook.com,(990) 623-9596,1995-10-26,Female,Kenya,2918 Maple Dr,Brussels,Kenya,2021-01-16,True
CUS0016459,Patricia,Liam,  Perez  ,patricia_perez291@mail.com,+13671873421,2002-10-25,Female,France,2847 Main St,Frankfurt,France,2022-01-26,True
CUS0016460,Justin,,Green,justin.green998@outlook.com,001-921-1001,2003-11-12,Male,United States,5283 Church St,Dublin,United States,2025-02-27,True
CUS0016461,Brenda,,Baker,brenda.baker@mail.com,5018697882,1975-08-25,Female,South Africa,3218 Elm St,Miami,South Africa,2018-01-11,True
CUS0016462,Jessica,Justin,Thompson,jessica_thompson@mail.com,2846217609,1948-09-01,Male,Italy,4780 Park Rd,Zagreb,Italy,2022-05-21,True
CUS0016463,Michelle,,Khan,michellekhan@aol.com,(182) 253-7264,1994-12-23,Male,Britain,8882 Church St,Lima,United Kingdom,2017-07-27,True
CUS0016464,Liam,Lisa,Pereira,liam.pereira886@yahoo.com,200-623-3375,1958-10-31,Other,Germany,8155 Oak Ave,Orlando,Germany,2015-03-26,True
CUS0016465,DANIEL,,Muller,danielmuller506@outlook.com,(410) 222-3307,1986-08-08,Male,Canada,2640 1st Ave,Manchester,Canada,2020-01-13,True
CUS0016466,William,,Rodriguez,william_rodriguez873@outlook.com,+16497465225,1953-11-06,Female,Australia,3117 River Rd,Madrid,Australia,2020-01-02,True
CUS0016467,JERRY,,Wright,jerrywright264@yahoo.com,+13189768787,1996-10-09,Female,Singapore,9914 Elm St,Zagreb,Singapore,2018-05-15,True
CUS0016468,Samantha,Priya,Martinez,samanthamartinez31@outlook.com,+18033375778,1967-04-23,Male,Belgium,8629 2nd St,Oslo,Belgium,2025-12-23,True
CUS0016469,Cynthia,Amanda,Ramirez,cynthiaramirez@outlook.com,(184) 890-0924,1950-05-08,Male,Taiwan,8757 Lake Dr,Chennai,Taiwan,2019-04-07,True
CUS0016470,Andrew,,Kim,andrew_kim319@yahoo.com,(102) 259-3888,2002-03-19,Male,Jordan,5888 1st Ave,Lyon,Jordan,2024-03-14,False
CUS0016471,Hiro,Eric,Santos,hirosantos670@aol.com,652-590-9826,1982-02-24,Male,United States,4358 Elm St,Hanoi,United States,2018-12-17,True
CUS0016472,Yuki,,Carter,yukicarter@outlook.com,+19848183671,1960-01-23,Male,China,994 Maple Dr,Tokyo,China,2021-02-04,True
CUS0016473,James,Joshua,Jackson,james.jackson@yahoo.com,+13353298270,1999-08-27,Prefer not to say,United Arab Emirates,4208 1st Ave,San Francisco,United Arab Emirates,2024-03-10,True
CUS0016474,Heather,,Thompson,heather_thompson833@yahoo.com,1672372897,1968-07-07,Male,United States,3180 Sunset Blvd,Portland,United States,2024-03-24,False
CUS0016475,Jeffrey,Pamela,Green,jeffreygreen@gmail.com,886-492-6058,1970-09-22,Male,Bangladesh,1937 1st Ave,Stockholm,Bangladesh,2015-03-27,True
CUS0016476,Donna,Laura,Miller,donna_miller@gmail.com,+16896343881,2001-07-22,Female,Austria,8317 Park Rd,Tunis,Austria,2017-04-09,True
CUS0016477,Michelle,Sofia,MOORE,michelle.moore@outlook.com,+13634837554,1979-06-24,Female,Norway,8795 Church St,Stockholm,Norway,2022-10-07,True
CUS0016478,Sharon,,Hernandez,sharon_hernandez972@aol.com,795-310-2193,2003-08-30,Female,Canada,6612 Main St,Rio de Janeiro,Canada,2026-04-05,True
CUS0016479,Jonathan,,Diaz,jonathan_diaz@mail.com,6153217684,1955-06-23,Female,Italy,2948 Maple Dr,Rio de Janeiro,Italy,2021-01-09,True
CUS0016480,Ana,Rachel,Moore,ana.moore14@mail.com,(333) 667-4448,2008-01-14,Female,Jordan,3004 River Rd,Orlando,Jordan,2023-12-07,True
CUS0016481,Patricia,,  Flores  ,william.allen722@gmail.com,+12572951089,1979-11-10,Male,Colombia,7635 Church St,Warsaw,Colombia,2021-02-18,True
CUS0016482,Larry,Dennis,Young,larry.young@gmail.com,+16741276097,1996-07-11,Male,Malaysia,2300 Sunset Blvd,Osaka,Malaysia,2025-05-07,False
CUS0016483,Linda,,Ivanov,lindaivanov@gmail.com,+18051606691,1998-09-05,Male,Colombia,93 Church St,Phoenix,Colombia,2025-05-10,True
CUS0016484,James,,Hall,jameshall@gmail.com,9303107697,1960-12-21,Male,India,4601 1st Ave,Manchester,India,2024-07-12,True
CUS0016485,Andrew,,Perez,andrewperez@gmail.com,3601868781,1977-05-01,Female,Taiwan,1763 Park Rd,Brussels,Taiwan,2021-09-22,True
CUS0016486,Janet,Pamela,  Roberts  ,janetroberts@yahoo.com,(847) 999-6351,1958-02-22,Female,Portugal,5396 Main St,Los Angeles,Portugal,2021-12-22,True
CUS0016487,Michelle,,Johansson,michelle_johansson@yahoo.com,8374624588,1972-09-10,Female,Spain,2761 Highland Ave,Brussels,Spain,2018-02-14,True
CUS0016488,Carol,,Kumar,carolkumar@yahoo.com,7754670154,1981-03-03,Female,India,3861 1st Ave,Paris,India,2017-07-27,True
CUS0016489,Olga,Samuel,Lee,olga.lee375@yahoo.com,+10067657759,2007-05-26,Male,United States,7225 1st Ave,Istanbul,United States,2018-06-13,True
CUS0016490,Dorothy,Dorothy,Brown,dorothy.brown@aol.com,5241599430,1954-08-18,Male,India,7594 Sunset Blvd,Barcelona,India,2019-01-16,True
CUS0016491,Patrick,,Ali,patrickali@gmail.com,+12849001431,2003-05-14,Male,United Kingdom,9675 1st Ave,Amman,United Kingdom,2016-05-03,True
CUS0016492,Heather,,Baker,carol_miller@yahoo.com,(570) 476-8010,1996-10-14,Female,Vietnam,5481 Highland Ave,Dhaka,Vietnam,2020-10-30,True
CUS0016493,Nicole,,Garcia,nicolegarcia383@mail.com,794-314-7767,2006-10-02,Male,Sri Lanka,8188 Church St,Lima,Sri Lanka,2021-09-30,True
CUS0016494,Elena,Richard,Brown,elena.brown490@outlook.com,+14653368978,1962-02-06,Female,South Korea,8654 Park Rd,Atlanta,South Korea,2026-07-21,True
CUS0016495,Sven,,Lopez,svenlopez@aol.com,+14708776553,2003-07-18,Male,United States,1787 Elm St,Buenos Aires,United States,2021-02-26,False
CUS0016496,Linda,,Chen,lindachen675@aol.com,(028) 345-7270,1946-05-29,Female,United States,4776 Park Rd,Moscow,United States,2021-12-06,False
CUS0016497,Christopher,,Lee,christopher.lee95@gmail.com,(952) 244-2816,1990-04-12,Male,United States,1706 Maple Dr,Abu Dhabi,United States,2026-02-09,True
CUS0016498,  George  ,Diego,Sanchez,george_sanchez@gmail.com,(733) 755-9704,1989-04-20,Male,United States,9224 Park Rd,Abu Dhabi,United States,2016-05-16,True
CUS0016499,Emma,,Diaz,emma.diaz@yahoo.com,7507938798,1956-04-04,Female,United States,3278 Lake Dr,San Francisco,United States,2024-06-17,True
CUS0016500,Dorothy,Benjamin,Carter,dorothy.carter790@yahoo.com,(404) 139-9791,2008-05-07,Male,Peru,4206 River Rd,Barcelona,Peru,2023-06-04,True
CUS0016501,Scott,,Miller,matthew_anderson97@yahoo.com,809-267-9058,1982-11-07,Male,China,8080 Park Rd,Orlando,China,2019-08-31,True
CUS0016502,Mohammed,,Hill,mohammedhill582@mail.com,+13478269707,1959-02-28,Male,Sri Lanka,2512 Main St,Nice,Sri Lanka,2019-02-12,True
CUS0016503,James,,Clark,james.clark494@yahoo.com,804-491-3035,1961-07-01,Female,Pakistan,9742 1st Ave,Amsterdam,Pakistan,2021-11-08,True
CUS0016504,Hiro,Jack,Andersson,hiro.andersson@outlook.com,914-490-1488,1971-11-15,Male,Croatia,9307 Elm St,Dubai,Croatia,2021-02-09,True
CUS0016505,Ryan,,Hall,ryan_hall21@aol.com,+14496916504,1953-11-09,Male,Colombia,8140 River Rd,Chennai,Colombia,2017-08-26,True
CUS0016506,Olga,Paul,Davis,olga_davis@mail.com,(210) 880-3536,1993-03-27,Female,Mexico,9530 Lake Dr,London,Mexico,2025-08-22,True
CUS0016507,Samantha,,Sanchez,samantha_sanchez342@aol.com,4854415453,2007-04-21,Female,us,4290 Sunset Blvd,Karachi,United States,2017-11-12,False
CUS0016508,Jennifer,,Nelson,jennifernelson@mail.com,+13016008347,1971-05-18,Male,Germany,2248 Oak Ave,New York,Germany,2020-07-16,True
CUS0016509,Olga,,Sanchez,olgasanchez@gmail.com,664-448-0551,2007-12-22,Female,Argentina,5413 Maple Dr,Montreal,Argentina,2020-06-17,True
CUS0016510,Michael,,Harris,michael_harris365@gmail.com,013-869-4707,1971-01-16,Other,Italy,2568 Maple Dr,Moscow,Italy,2026-04-26,False
